Source Name,Column Name,Data Type,Width,Hierarchy,Level,Locked,Measure,Analyze by Date,Unknown Value
RBKP_RSEG,rbkp_bukrs,Varchar,4,,,True,False,False,
RBKP_RSEG,Plant,Integer,4,,,True,False,False,
RBKP_RSEG,rseg_matnr,Varchar,18,,,True,False,False,
RBKP_RSEG,makt_maktx,Varchar,200,,,True,False,False,
RBKP_RSEG,rseg_menge,Float,12,,,True,False,False,
RBKP_RSEG,rseg_bstme,Varchar,3,,,True,False,False,
RBKP_RSEG,rbkp_lifnr,Varchar,10,,,True,False,False,
RBKP_RSEG,rseg_shkzg,Varchar,1,,,True,False,False,
RBKP_RSEG,rseg_wrbtr,Float,10,,,True,False,False,
RBKP_RSEG,rbkp_waers,Varchar,3,,,True,False,False,
RBKP_RSEG,rbkp_kursf,Varchar,18,,,True,False,False,
RBKP_RSEG,rbkp_belnr,Integer,10,,,True,False,False,
RBKP_RSEG,rseg_buzei,Integer,6,,,True,False,False,
RBKP_RSEG,rseg_tbtkz,Varchar,1,,,True,False,False,
RBKP_RSEG,rbkp_zfbdt,Date,10,,,True,False,False,
RBKP_RSEG,rbkp_zbd1t,Float,5,,,True,False,False,
RBKP_RSEG,rbkp_zbd1p,Float,3,,,True,False,False,
RBKP_RSEG,rbkp_zbd2t,Float,5,,,True,False,False,
RBKP_RSEG,rbkp_ZBD2P,Float,3,,,True,False,False,
RBKP_RSEG,rbkp_BUDAT,Date,10,,,True,False,False,
RBKP_RSEG,ekko_lifnr,Varchar,10,,,True,False,False,
RBKP_RSEG,GenItemCatGroup,Varchar,4,,,False,False,False,
TCURX,Currency Key_TCURX_CURRKEY,Varchar,4,,,True,False,False,
TCURX,Decimals,Integer,2,,,True,False,False,
SC-Stage_currency_factor,curr_code,Varchar,4,,,False,False,False,
SC-Stage_currency_factor,decimals,Integer,2,,,False,False,False,
SC-Stage_currency_factor,factor1,Integer,10,,,False,False,False,
SC-Stage_currency_factor,factor2,Float,10,,,False,False,False,
SC-Stage_PI_Fact,company_code,Varchar,4,,,False,False,False,
SC-Stage_PI_Fact,plant_code,Integer,4,,,False,False,False,
SC-Stage_PI_Fact,material_code,Varchar,8,,,False,False,False,
SC-Stage_PI_Fact,invoice_qty,Float,11,,,False,False,False,
SC-Stage_PI_Fact,uom_code,Varchar,3,,,False,False,False,
SC-Stage_PI_Fact,supplier_code_invoice,Varchar,10,,,False,False,False,
SC-Stage_PI_Fact,supplier_code,Varchar,10,,,False,False,False,
SC-Stage_PI_Fact,debit_credit_flag,Varchar,1,,,False,False,False,
SC-Stage_PI_Fact,tcurr_amnt,Float,10,,,False,False,False,
SC-Stage_PI_Fact,curr_code,Varchar,3,,,False,False,False,
SC-Stage_PI_Fact,rate,Float,3,,,False,False,False,
SC-Stage_PI_Fact,invoice_no,Integer,10,,,False,False,False,
SC-Stage_PI_Fact,invoice_pos,Integer,6,,,False,False,False,
SC-Stage_PI_Fact,subsequent_debitor_creditor,Varchar,1,,,False,False,False,
SC-Stage_PI_Fact,baseline_date,Date,10,,,False,False,False,
SC-Stage_PI_Fact,no_of_days1,Float,5,,,False,False,False,
SC-Stage_PI_Fact,disc_perc1,Float,3,,,False,False,False,
SC-Stage_PI_Fact,no_of_days2,Float,5,,,False,False,False,
SC-Stage_PI_Fact,disc_perc2,Float,3,,,False,False,False,
SC-Stage_PI_Fact,posting_date,Date,10,,,False,False,False,
SC-Stage_PI_Fact,correct_flag,Integer,10,,,False,False,False,
SC-Stage_PI_Fact,active,Integer,1,,,False,False,False,
SC-Stage_PI_Fact,tcurr_amnt_discounted,Float,10,,,False,False,False,
SC-Stage_PI_Fact,factor,Integer,2,,,False,False,False,
SC-Stage_PI_Fact,record_source_key,Integer,1,,,False,False,False,
SC-Stage_PI_Fact,invoice_net,Float,10,,,False,False,False,
SC-Stage_PI_Fact,invoice_gross,Float,10,,,False,False,False,
SC-Stage_PI_Fact,rate_key,Integer,10,,,False,False,False,
SC-Stage_PI_Fact,rate_type_key,Integer,10,,,False,False,False,
SC-Stage_PI_Fact,curr_type_key,Integer,10,,,False,False,False,
SC-Stage_PI_Fact,IC_flag,Integer,10,,,False,False,False,
RKWA,Company Code,Varchar,4,,,True,False,False,
RKWA,Vendor,Varchar,10,,,True,False,False,
RKWA,Material Doc_,Integer,10,,,True,False,False,
RKWA,Mat_ Doc_ Year,Integer,4,,,True,False,False,
RKWA,Mat_ Doc_Item,Integer,4,,,True,False,False,
RKWA,Document Date,Date,10,,,True,False,False,
RKWA,Plant,Integer,4,,,True,False,False,
RKWA,Material,Varchar,18,,,True,False,False,
RKWA,Quantity withdrawn for settlem_RKWA_BSTMG,Varchar,28,,,True,False,False,
RKWA,Unit of measure for settlement_RKWA_BSTME,Varchar,2,,,True,False,False,
RKWA,Amount,Varchar,28,,,True,False,False,
RKWA,Currency,Varchar,3,,,True,False,False,
RKWA,Document Number,Integer,10,,,True,False,False,
RKWA,Fiscal Year,Integer,4,,,True,False,False,
RKWA,Item,Integer,6,,,True,False,False,
RKWA,Net Price,Float,4,,,True,False,False,
RKWA,Price Unit,Float,5,,,True,False,False,
RKWA,Order Price Un_,Float,5,,,True,False,False,
RKWA,Debit/Credit,Varchar,1,,,False,False,False,
SC-Stage_purchase_consignment,company_code,Varchar,4,,,False,False,False,
SC-Stage_purchase_consignment,supplier_code,Varchar,10,,,False,False,False,
SC-Stage_purchase_consignment,mat_doc_number,Integer,10,,,False,False,False,
SC-Stage_purchase_consignment,mat_doc_year,Integer,4,,,False,False,False,
SC-Stage_purchase_consignment,Mat_ Doc_Item,Integer,4,,,False,False,False,
SC-Stage_purchase_consignment,posting_date,Date,8,,,False,False,False,
SC-Stage_purchase_consignment,plant_code,Integer,4,,,False,False,False,
SC-Stage_purchase_consignment,material_code,Varchar,8,,,False,False,False,
SC-Stage_purchase_consignment,withdrawal_qty,Float,9,,,False,False,False,
SC-Stage_purchase_consignment,uom_code,Varchar,3,,,False,False,False,
SC-Stage_purchase_consignment,amount,Float,7,,,False,False,False,
SC-Stage_purchase_consignment,curr_code,Varchar,3,,,False,False,False,
SC-Stage_purchase_consignment,invoice_no,Integer,10,,,False,False,False,
SC-Stage_purchase_consignment,doc_year,Integer,4,,,False,False,False,
SC-Stage_purchase_consignment,Item,Integer,6,,,False,False,False,
SC-Stage_purchase_consignment,net_price,Float,4,,,False,False,False,
SC-Stage_purchase_consignment,price_unit,Float,3,,,False,False,False,
SC-Stage_purchase_consignment,Unit of measure,Varchar,3,,,False,False,False,
SC-Stage_purchase_consignment,active,Integer,1,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,company_code,Varchar,4,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,supplier_code,Varchar,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,mat_doc_number,Integer,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,mat_doc_year,Integer,4,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,Mat_ Doc_Item,Integer,4,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,posting_date,Date,8,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,plant_code,Integer,4,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,material_code,Varchar,8,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,withdrawal_qty,Float,9,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,uom_code,Varchar,3,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,amount,Float,7,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,curr_code,Varchar,3,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,invoice_no,Integer,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,doc_year,Integer,4,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,invoice_pos,Integer,6,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,net_price,Float,4,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,price_unit,Float,3,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,debit_credit_flag,Varchar,5,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,factor,Integer,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,record_source_key,Integer,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,rate,Float,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,active,Integer,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,Unit of measure,Varchar,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,correct_flag,Integer,10,,,False,False,False,
SC-Stage_fact_purchase_price_index_consignment,subsequent_debitor_creditor,Varchar,1,,,False,False,False,
SC-PI_Fact,company_code,Varchar,4,,,False,False,False,
SC-PI_Fact,plant_code,Integer,4,,,False,False,False,
SC-PI_Fact,material_code,Varchar,8,,,False,False,False,
SC-PI_Fact,invoice_qty,Float,11,,,False,False,False,
SC-PI_Fact,uom_code,Varchar,3,,,False,False,False,
SC-PI_Fact,supplier_code_invoice,Varchar,10,,,False,False,False,
SC-PI_Fact,supplier_code,Varchar,10,,,False,False,False,
SC-PI_Fact,debit_credit_flag,Varchar,1,,,False,False,False,
SC-PI_Fact,tcurr_amnt,Float,10,,,False,False,False,
SC-PI_Fact,curr_code,Varchar,3,,,False,False,False,
SC-PI_Fact,rate,Float,8,,,False,False,False,
SC-PI_Fact,invoice_no,Integer,10,,,False,False,False,
SC-PI_Fact,invoice_pos,Integer,6,,,False,False,False,
SC-PI_Fact,subsequent_debitor_creditor,Varchar,1,,,False,False,False,
SC-PI_Fact,baseline_date,Date,10,,,False,False,False,
SC-PI_Fact,no_of_days1,Float,5,,,False,False,False,
SC-PI_Fact,disc_perc1,Float,3,,,False,False,False,
SC-PI_Fact,no_of_days2,Float,5,,,False,False,False,
SC-PI_Fact,disc_perc2,Float,3,,,False,False,False,
SC-PI_Fact,posting_date,Date,10,,,False,False,False,
SC-PI_Fact,correct_flag,Integer,10,,,False,False,False,
SC-PI_Fact,active,Integer,1,,,False,False,False,
SC-PI_Fact,tcurr_amnt_discounted,Float,10,,,False,False,False,
SC-PI_Fact,factor,Integer,2,,,False,False,False,
SC-PI_Fact,record_source_key,Integer,1,,,False,False,False,
SC-PI_Fact,invoice_net,Float,10,,,False,False,False,
SC-PI_Fact,invoice_gross,Float,10,,,False,False,False,
SC-PI_Fact,rate_key,Integer,10,,,False,False,False,
SC-PI_Fact,rate_type_key,Integer,10,,,False,False,False,
SC-PI_Fact,curr_type_key,Integer,10,,,False,False,False,
SC-PI_Fact,posting_date_year,Varchar,4,,,False,False,False,
SC-PI_Fact,posting_date_month,Varchar,2,,,False,False,False,
SC-PI_Fact,posting_date_day,Varchar,2,,,False,False,False,
SC-PriceIndex_Fact,company_code,Varchar,4,,,False,False,False,
SC-PriceIndex_Fact,plant_code,Integer,4,,,False,False,False,
SC-PriceIndex_Fact,material_code,Varchar,8,,,False,False,False,
SC-PriceIndex_Fact,invoice_qty,Float,11,,,False,False,False,
SC-PriceIndex_Fact,uom_code,Varchar,3,,,False,False,False,
SC-PriceIndex_Fact,supplier_code_invoice,Varchar,10,,,False,False,False,
SC-PriceIndex_Fact,supplier_code,Varchar,10,,,False,False,False,
SC-PriceIndex_Fact,debit_credit_flag,Varchar,1,,,False,False,False,
SC-PriceIndex_Fact,tcurr_amnt,Float,10,,,False,False,False,
SC-PriceIndex_Fact,curr_code,Varchar,3,,,False,False,False,
SC-PriceIndex_Fact,rate,Float,8,,,False,False,False,
SC-PriceIndex_Fact,invoice_no,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_pos,Integer,6,,,False,False,False,
SC-PriceIndex_Fact,subsequent_debitor_creditor,Varchar,1,,,False,False,False,
SC-PriceIndex_Fact,baseline_date,Date,10,,,False,False,False,
SC-PriceIndex_Fact,no_of_days1,Float,5,,,False,False,False,
SC-PriceIndex_Fact,disc_perc1,Float,3,,,False,False,False,
SC-PriceIndex_Fact,no_of_days2,Float,5,,,False,False,False,
SC-PriceIndex_Fact,disc_perc2,Float,3,,,False,False,False,
SC-PriceIndex_Fact,posting_date,Date,10,,,False,False,False,
SC-PriceIndex_Fact,correct_flag,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,active,Integer,1,,,False,False,False,
SC-PriceIndex_Fact,tcurr_amnt_discounted,Float,10,,,False,False,False,
SC-PriceIndex_Fact,factor,Integer,2,,,False,False,False,
SC-PriceIndex_Fact,record_source_key,Integer,1,,,False,False,False,
SC-PriceIndex_Fact,invoice_net,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_gross,Float,10,,,False,False,False,
SC-PriceIndex_Fact,rate_key,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,rate_type_key,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,curr_type_key,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_currency_key_DC,Varchar,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_exc_rate_DC,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_net_value_DC,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_currency_key_LT,Varchar,4,,,False,False,False,
SC-PriceIndex_Fact,invoice_exc_rate_LT,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_net_value_LT,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_currency_key_LF,Varchar,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_exc_rate_LF,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_net_value_LF,Float,10,,,False,False,False,
SC-PriceIndex_Fact,purchase_group_key,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,purchase_organisation_code,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,index_type_key,Integer,1,,,False,False,False,
SC-PriceIndex_Fact,index_type_above_year_key,Integer,1,,,False,False,False,
SC-PriceIndex_Fact,invoice_currency_key_GF,Varchar,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_exc_rate_GF,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_net_value_GF,Float,10,,,False,False,False,
SC-PriceIndex_Fact,posting_date_day,Varchar,2,,,False,False,False,
SC-PriceIndex_Fact,min_posting_date_month_PY,Varchar,2,,,False,False,False,
SC-PriceIndex_Fact,posting_date_month,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,posting_date_year,Integer,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_currency_key_GM,Varchar,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_exc_rate_GM,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_net_value_GM,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_gross_value_DC,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_gross_value_LT,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_gross_value_LF,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_gross_value_GF,Float,10,,,False,False,False,
SC-PriceIndex_Fact,invoice_gross_value_GM,Float,10,,,False,False,False,
LFA1,Client,Integer,3,,,False,False,False,
LFA1,Vendor,Varchar,10,,,False,False,False,
LFA1,Country,Varchar,2,,,False,False,False,
LFA1,Name,Varchar,37,,,False,False,False,
LFA1,Name 2,Varchar,35,,,False,False,False,
LFA1,Name 3,Varchar,35,,,False,False,False,
LFA1,Name 4,Varchar,35,,,False,False,False,
LFA1,City,Varchar,35,,,False,False,False,
LFA1,District,Varchar,35,,,False,False,False,
LFA1,PO Box,Varchar,9,,,False,False,False,
LFA1,PO Box PCode,Varchar,10,,,False,False,False,
LFA1,Postal Code,Varchar,10,,,False,False,False,
LFA1,Region,Varchar,3,,,False,False,False,
LFA1,Search term,Varchar,10,,,False,False,False,
LFA1,Street,Varchar,35,,,False,False,False,
LFA1,Address,Integer,14,,,False,False,False,
LFA1,Name_LFA1_MCOD1,Varchar,26,,,False,False,False,
LFA1,Name 2_LFA1_MCOD2,Varchar,25,,,False,False,False,
LFA1,City_LFA1_MCOD3,Varchar,25,,,False,False,False,
LFA1,Title,Varchar,7,,,False,False,False,
LFA1,Train station,None,0,,,False,False,False,
LFA1,Location no_ 1,Integer,7,,,False,False,False,
LFA1,Location no_ 2,Integer,7,,,False,False,False,
LFA1,Authorization,Integer,5,,,False,False,False,
LFA1,Industry,None,0,,,False,False,False,
LFA1,Check digit,Integer,1,,,False,False,False,
LFA1,Data line,Integer,1,,,False,False,False,
LFA1,DME Indicator,None,0,,,False,False,False,
LFA1,Instruction key,Integer,2,,,False,False,False,
LFA1,Created on,Date,10,,,False,False,False,
LFA1,Created by,Varchar,9,,,False,False,False,
LFA1,ISR Number,Varchar,11,,,False,False,False,
LFA1,Corporate Group,None,0,,,False,False,False,
LFA1,Account group,Varchar,4,,,False,False,False,
LFA1,Customer,Varchar,10,,,False,False,False,
LFA1,Alternat_ payee,Integer,10,,,False,False,False,
LFA1,Deletion flag,Varchar,1,,,False,False,False,
LFA1,Posting Block,Varchar,1,,,False,False,False,
LFA1,Purch_ block,Varchar,1,,,False,False,False,
LFA1,Language,Varchar,1,,,False,False,False,
LFA1,Tax Number 1,Varchar,16,,,False,False,False,
LFA1,Tax Number 2,Varchar,10,,,False,False,False,
LFA1,Equalizatn tax,None,0,,,False,False,False,
LFA1,Liable for VAT,Varchar,1,,,False,False,False,
LFA1,Telebox,None,0,,,False,False,False,
LFA1,Telephone 1,Varchar,16,,,False,False,False,
LFA1,Telephone 2,Varchar,16,,,False,False,False,
LFA1,Fax Number,Varchar,20,,,False,False,False,
LFA1,Teletex,Varchar,13,,,False,False,False,
LFA1,Telex,None,0,,,False,False,False,
LFA1,One-time acct,Varchar,1,,,False,False,False,
LFA1,Payee in doc_,Varchar,1,,,False,False,False,
LFA1,Trading Partner,Integer,6,,,False,False,False,
LFA1,Fiscal address,None,0,,,False,False,False,
LFA1,VAT Reg_ No_,Varchar,20,,,False,False,False,
LFA1,Natural person,Varchar,1,,,False,False,False,
LFA1,Block function,Integer,2,,,False,False,False,
LFA1,Place of birth,None,0,,,False,False,False,
LFA1,Date of birth,None,0,,,False,False,False,
LFA1,Sex,Integer,1,,,False,False,False,
LFA1,Cred_info no_,Varchar,11,,,False,False,False,
LFA1,Last ext_review,Date,8,,,False,False,False,
LFA1,Actual QM sys_,None,0,,,False,False,False,
LFA1,Ref_acct group,None,0,,,False,False,False,
LFA1,P_O_Box city,Varchar,19,,,False,False,False,
LFA1,Plant,Integer,4,,,False,False,False,
LFA1,VSR relevant,Varchar,1,,,False,False,False,
LFA1,Plant relevant,Varchar,1,,,False,False,False,
LFA1,Factory calend_,None,0,,,False,False,False,
LFA1,Data Transfer Status,Varchar,1,,,False,False,False,
LFA1,Tax Jur_,Varchar,10,,,False,False,False,
LFA1,Payment block,None,0,,,False,False,False,
LFA1,SCAC,None,0,,,False,False,False,
LFA1,Car_freight grp,None,0,,,False,False,False,
LFA1,Transport_zone,Varchar,10,,,False,False,False,
LFA1,Alt_payee_doc__,Varchar,1,,,False,False,False,
LFA1,ServAgntProcGrp,None,0,,,False,False,False,
LFA1,Tax type,None,0,,,False,False,False,
LFA1,Tax number type,None,0,,,False,False,False,
LFA1,Social Ins_,None,0,,,False,False,False,
LFA1,Soc_ Ins_ Code,None,0,,,False,False,False,
LFA1,Tax Number 3,Varchar,16,,,False,False,False,
LFA1,Tax Number 4,Varchar,12,,,False,False,False,
LFA1,Tax Number 5,Varchar,45,,,False,False,False,
LFA1,Tax split,Varchar,1,,,False,False,False,
LFA1,Tax base,Integer,1,,,False,False,False,
LFA1,Profession,Integer,1,,,False,False,False,
LFA1,agent,None,0,,,False,False,False,
LFA1,External manuf_,None,0,,,False,False,False,
LFA1,URL,Varchar,52,,,False,False,False,
LFA1,Rep_s Name,Varchar,3,,,False,False,False,
LFA1,Type of Business,None,0,,,False,False,False,
LFA1,Type of Industry,None,0,,,False,False,False,
LFA1,Confirm_status,None,0,,,False,False,False,
LFA1,Confirm_date,None,0,,,False,False,False,
LFA1,Confirm_time,Integer,6,,,False,False,False,
LFA1,Deletion block,Varchar,1,,,False,False,False,
LFA1,QM system to,None,0,,,False,False,False,
LFA1,POD-relevant,None,0,,,False,False,False,
LFA1,Tax office,Varchar,5,,,False,False,False,
LFA1,Tax Number,Varchar,18,,,False,False,False,
LFA1,Carrier confirmation,None,0,,,False,False,False,
LFA1,Micro Comp_,None,0,,,False,False,False,
LFA1,Terms Liab_,None,0,,,False,False,False,
LFA1,CRC number,None,0,,,False,False,False,
LFA1,PurposeComplete Flag,None,0,,,False,False,False,
LFA1,RG Number,None,0,,,False,False,False,
LFA1,Issued by,None,0,,,False,False,False,
LFA1,State,None,0,,,False,False,False,
LFA1,RG Issuing Date,None,0,,,False,False,False,
LFA1,RIC Number,Integer,11,,,False,False,False,
LFA1,Foreign National Reg,Integer,11,,,False,False,False,
LFA1,RNE Issuing Date,None,0,,,False,False,False,
LFA1,CNAE,None,0,,,False,False,False,
LFA1,Legal Nature,Integer,4,,,False,False,False,
LFA1,CRT Number,Integer,4,,,False,False,False,
LFA1,ICMS Taxpayer,Integer,1,,,False,False,False,
LFA1,Industry Main Type,None,0,,,False,False,False,
LFA1,Tax Declaration Type,None,0,,,False,False,False,
LFA1,Company Size,None,0,,,False,False,False,
LFA1,Decl_ Reg_ PIS/COFI,None,0,,,False,False,False,
LFA1,DUNS_4,None,0,,,False,False,False,
LFA1,Capital Amount,Float,4,,,False,False,False,
LFA1,Currency,Float,4,,,False,False,False,
LFA1,Agency Loc Cd,None,0,,,False,False,False,
LFA1,Payment Office,None,0,,,False,False,False,
LFA1,Processor group,None,0,,,False,False,False,
LFA1,SLAPrepr_Proced,None,0,,,False,False,False,
LFA1,Name_LFA1_PSON1,None,0,,,False,False,False,
LFA1,Name 2_LFA1_PSON2,None,0,,,False,False,False,
LFA1,Name 3_LFA1_PSON3,None,0,,,False,False,False,
LFA1,First Name,None,0,,,False,False,False,
LFA1,Title_LFA1_PSOTL,None,0,,,False,False,False,
LFA1,House number,None,0,,,False,False,False,
LFA1,Street_LFA1_PSOST,None,0,,,False,False,False,
LFA1,DteLimit ext_ID,None,0,,,False,False,False,
LFA1,Repetition,None,0,,,False,False,False,
LFA1,Transportation Chain,None,0,,,False,False,False,
LFA1,Staging Time,Float,3,,,False,False,False,
LFA1,Scheduling Procedure,Float,3,,,False,False,False,
LFA1,Rel_ for Coll_ No_,None,0,,,False,False,False,
LFA1,Time stream ID,None,0,,,False,False,False,
SC-Stage_Supplier,supplier_code,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,country_code,Varchar,2,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_name1,Varchar,35,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_name2,Varchar,35,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_name3,Varchar,35,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_name4,Varchar,32,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,city,Varchar,35,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,district,Varchar,28,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,po_box,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,po_box_postal_code,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,postal_code,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,street,Varchar,35,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,created_on,Date,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,created_by,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_acct_group,Varchar,4,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,general_del_flag,Varchar,1,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,general_posting_block,Varchar,1,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,general_purch_block,Varchar,1,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,payment_block,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,Supplier Name,Varchar,100,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,sourcing_manager_code,Varchar,12,,,False,False,False,
SC-Stage_Supplier,supplier_classification_code,Varchar,1,,,False,False,False,
SC-Stage_Supplier,supplier_segmentation_code,Integer,10,,,False,False,False,
SC-Stage_Supplier,supplier_group_key,Integer,10,,,False,False,False,
SC-Stage_Supplier,supplier_exclude_key,Integer,10,,,False,False,False,
SC-Stage_Supplier,material_classification_code,Varchar,5,,,False,False,False,
SC-Stage_Supplier,Supplier,Varchar,100,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_group_code,Varchar,10,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,supplier_group_name,Varchar,100,Supplier,Supplier,False,False,False,
SC-Stage_Supplier,active,Integer,10,Supplier,Supplier,False,False,False,
KONP,Cond_record no_,Integer,10,,,True,False,False,
KONP,Amount,Varchar,8,,,True,False,False,
KONP,Pricing unit,Float,5,,,True,False,False,
KONP,Unit of measure,Varchar,2,,,True,False,False,
A017,LIFNR,Varchar,10,,,True,False,False,
A017,MATNR,Varchar,18,,,True,False,False,
A017,WERKS,Integer,4,,,True,False,False,
A017,DATBI,Date,10,,,True,False,False,
A017,DATAB,Date,10,,,True,False,False,
A017,KNUMH,Integer,10,,,True,False,False,
MARA_MAKT,MATNR,Varchar,18,,,True,False,False,
MARA_MAKT,ERSDA,Date,10,,,True,False,False,
MARA_MAKT,ERNAM,Varchar,8,,,True,False,False,
MARA_MAKT,LAEDA,Date,10,,,True,False,False,
MARA_MAKT,AENAM,Varchar,12,,,True,False,False,
MARA_MAKT,MTART,Varchar,4,,,True,False,False,
MARA_MAKT,MATKL,Varchar,7,,,True,False,False,
MARA_MAKT,MEINS,Varchar,3,,,True,False,False,
MARA_MAKT,BSTME,Varchar,3,,,True,False,False,
MARA_MAKT,LABOR,Varchar,3,,,True,False,False,
MARA_MAKT,EKWSL,Varchar,2,,,True,False,False,
MARA_MAKT,BRGEW,Float,8,,,True,False,False,
MARA_MAKT,NTGEW,Float,8,,,True,False,False,
MARA_MAKT,GEWEI,Varchar,2,,,True,False,False,
MARA_MAKT,VOLUM,Float,7,,,True,False,False,
MARA_MAKT,SPART,Integer,2,,,True,False,False,
MARA_MAKT,EAN11,Integer,13,,,True,False,False,
MARA_MAKT,NUMTP,Varchar,2,,,True,False,False,
MARA_MAKT,EXTWG,Varchar,6,,,True,False,False,
MARA_MAKT,MSTAE,Varchar,2,,,True,False,False,
MARA_MAKT,ZZ_VCREL,Varchar,1,,,True,False,False,
MARA_MAKT,ZZPRCTR,Integer,10,,,True,False,False,
MARA_MAKT,MAKTX,Varchar,75,,,True,False,False,
MARA_MAKT,MAKTG,Varchar,40,,,True,False,False,
MARA_MAKT,GenItemCatGroup,Varchar,4,,,False,False,False,
SC-Stage_Material,material_code,Varchar,8,,,False,False,False,
SC-Stage_Material,created_on,Date,10,,,False,False,False,
SC-Stage_Material,created_by,Varchar,8,,,False,False,False,
SC-Stage_Material,last_change,Date,10,,,False,False,False,
SC-Stage_Material,last_change_by,Varchar,12,,,False,False,False,
SC-Stage_Material,material_type_code,Varchar,4,,,False,False,False,
SC-Stage_Material,material_sub_group_code,Varchar,7,,,False,False,False,
SC-Stage_Material,base_unit_code,Varchar,3,,,False,False,False,
SC-Stage_Material,purchase_unit_code,Varchar,3,,,False,False,False,
SC-Stage_Material,lab_code,Varchar,3,,,False,False,False,
SC-Stage_Material,purch_value_key,Varchar,2,,,False,False,False,
SC-Stage_Material,gross_weight,Float,8,,,False,False,False,
SC-Stage_Material,net_weight,Float,8,,,False,False,False,
